source_index,freq_hz,node_id
1339,3627207325.049052,4
1340,3629169391.75932,4
1342,3633093525.1798563,21
1346,3640941792.020929,24
1348,3644865925.441465,3
1349,3646827992.1517334,3
1352,3652714192.2825375,21
1354,3656638325.703074,1
1356,3660562459.12361,20
1360,3668410725.964683,2
1362,3672334859.385219,4
1363,3674296926.095487,9
1365,3678221059.5160236,4
1367,3682145192.9365597,3
1368,3684107259.646828,4
1373,3693917593.1981688,21
1376,3699803793.3289733,4
1377,3701765860.0392413,4
1378,3703727926.7495093,4
1385,3717462393.7213864,2
1388,3723348593.852191,3
1392,3731196860.6932635,1
1395,3737083060.824068,20
1396,3739045127.534336,1
1397,3741007194.2446046,1
1399,3744931327.6651406,24
1400,3746893394.3754086,3
1401,3748855461.085677,3
1402,3750817527.795945,4
1407,3760627861.3472857,21
1410,3766514061.4780903,24
1417,3780248528.4499674,21
1420,3786134728.580772,3
1422,3790058862.001308,4
1423,3792020928.7115765,9
1426,3797907128.8423805,24
1427,3799869195.552649,3
1433,3811641595.8142576,31
1434,3813603662.524526,1
1437,3819489862.65533,9
1440,3825376062.7861347,20
1444,3833224329.6272073,4
1445,3835186396.3374753,4
1450,3844996729.8888164,21
1451,3846958796.5990844,21
1454,3852844996.729889,27
1463,3870503597.122302,20
1470,3884238064.094179,3
1481,3905820797.907129,24
1485,3913669064.7482014,2
1486,3915631131.45847,2
1487,3917593198.168738,21
1490,3923479398.2995424,9
1491,3925441465.0098104,9
1498,3939175931.9816875,20
1499,3941137998.6919556,20
1501,3945062132.112492,20
1502,3947024198.82276,21
1508,3958796599.0843687,2
1511,3964682799.2151732,2
1512,3966644865.9254417,9
1513,3968606932.63571,9
1514,3970568999.345978,9
1517,3976455199.4767823,3
1520,3982341399.607587,1
1525,3992151733.1589274,4
